V1,B1GH,B1GL,B1UH,B1UL,B2GH,B2GL,B2UH,B2UL,I1GH,I1GL,I1UH,I1UL,I2GH,I2GL,I2UH,I2UL,K1GH,K1GL,K1UH,K1UL,K2GH,K2GL,K2UH,K2UL
902,0.449350086,0.432848795,0.448747985,0.485835641,0.629949722,0.741190747,0.43264089,0.633598761,0.604990494,0.358974803,0.674538887,0.403770148,0.522543538,0.393179327,0.634983924,0.538724747,0.540855093,0.529977141,0.415041544,0.488523639,0.43707162,0.589631161,0.569645577,0.386008143
903,0.396685326,0.52892049,0.616939588,0.897556913,0.757594374,0.483935389,0.45429269,0.56302747,0.413104665,0.634038237,0.493284234,0.478439119,0.57058488,0.449864129,0.609854945,0.563117458,0.47277575,0.630403126,0.406055216,0.615811033,0.338776228,0.479019686,0.513882035,0.406416716
904,0.759870542,0.413671942,0.646739541,0.460374904,0.464153217,0.510957341,0.38595106,0.573969356,0.55678294,0.485567069,0.52604706,0.698547661,0.553470256,0.554360057,0.331999592,0.402302096,0.559156754,0.59022213,0.370089715,0.54994961,0.473885446,0.439697578,0.455394977,0.471838894
905,0.759870542,0.413671942,0.646739541,0.460374904,0.464153217,0.510957341,0.38595106,0.573969356,0.55678294,0.485567069,0.52604706,0.698547661,0.553470256,0.554360057,0.331999592,0.402302096,0.559156754,0.59022213,0.370089715,0.54994961,0.473885446,0.439697578,0.455394977,0.471838894
906,0.592105317,0.544306845,0.424307482,0.651129362,0.57740934,0.539919354,0.401128403,0.62403419,0.538557162,0.552028387,0.532540532,0.566219721,0.810389198,0.420853226,0.587932647,0.613124156,0.715993498,0.516745131,0.309761185,0.428704884,0.531991511,0.513654588,0.619724532,0.635455919
907,0.686866397,0.375197592,0.492764914,0.364360684,0.665938448,0.616396761,0.723794175,0.650168611,0.590609696,0.471232976,0.567320852,0.35846437,0.584187528,0.485651995,0.918244958,0.634024542,0.458434318,0.494147452,0.539258301,0.558873334,0.674871122,0.547611799,0.350842605,0.522304344
908,0.526067003,0.594328057,0.532320549,0.525832339,0.432471886,0.415618723,0.730393327,0.701542988,0.556760032,0.44579548,0.581533176,0.398841144,0.503744844,0.416029067,0.414483029,0.624667134,0.549883314,0.428907568,0.603495327,0.396562772,0.525585116,0.635727212,0.511950223,0.737978279
909,0.503784656,0.58699142,0.213566245,0.387617323,0.57070923,0.506083298,0.660928977,0.725735716,0.433788453,0.575189261,0.642681691,0.695300042,0.489870343,0.483004127,0.608302094,0.474733973,0.637571593,0.612987985,0.650694615,0.582718713,0.461985432,0.306128084,0.45450118,0.506670769
910,0.446747347,0.559823756,0.702169917,0.499359555,0.572881912,0.698058902,0.776569212,0.461922311,0.610334347,0.529210383,0.546807753,0.541747441,0.509153673,0.526020793,0.486733688,0.556650625,0.418344889,0.7214843,0.302659118,0.669166426,0.435880258,0.525607103,0.530349089,0.447731493
911,0.67265935,0.52038019,0.586570868,0.554183109,0.632768307,0.476854912,0.522333348,0.447608449,0.519754605,0.470998131,0.625561677,0.517036697,0.659075105,0.506443102,0.460989255,0.611993494,0.661025093,0.508520625,0.632261693,0.397037508,0.512254078,0.266928415,0.349961118,0.554051497
912,0.457408249,0.414145343,0.608595549,0.429384425,0.266379504,0.593684711,0.413435494,0.574003434,0.539083035,0.600309897,0.642303966,0.502382185,0.623729743,0.613702835,0.437686113,0.424560531,0.348679574,0.607106728,0.407711072,0.687982758,0.548601581,0.715235527,0.793501371,0.508801262
913,0.567483319,0.455663431,0.589111564,0.229396341,0.649525616,0.532301938,0.434194774,0.615628508,0.695946003,0.557882135,0.496991555,0.479079078,0.531298327,0.400074907,0.871188378,0.630528843,0.530065025,0.419150304,0.710773467,0.396943913,0.517444021,0.632626526,0.351251779,0.555924317
914,0.609899352,0.347618845,0.554382309,0.538490399,0.714811521,0.606003481,0.511126878,0.639721155,0.477627254,0.328904303,0.459438888,0.442454221,0.595528394,0.52065943,0.395732011,0.399799411,0.487777837,0.590191498,0.691287337,0.673649793,0.501764038,0.52535761,0.536408728,0.58993726
915,0.499864169,0.417299971,0.409774521,0.572044952,0.595715533,0.49859059,0.414977058,0.566561041,0.448365891,0.58767337,0.527120824,0.514220613,0.361460974,0.642448651,0.503830421,0.449382662,0.651019958,0.553647715,0.266112889,0.619982871,0.736478678,0.723443127,0.537793608,0.543553302
916,0.499864169,0.417299971,0.409774521,0.572044952,0.595715533,0.49859059,0.414977058,0.566561041,0.448365891,0.58767337,0.527120824,0.514220613,0.361460974,0.642448651,0.503830421,0.449382662,0.651019958,0.553647715,0.266112889,0.619982871,0.736478678,0.723443127,0.537793608,0.543553302
917,0.577997279,0.411726921,0.532830011,0.78121663,0.698326101,0.646468159,0.765560666,0.705915874,0.546900084,0.556358938,0.449450024,0.522325745,0.389696066,0.560648919,0.691685052,0.701702717,0.610489949,0.523576691,0.640177086,0.575654845,0.394523405,0.297344803,0.53575734,0.523327451
918,0.667772212,0.643369331,0.35760944,0.450944168,0.436734241,0.595099161,0.506337299,0.377449606,0.554644081,0.430823077,0.635246325,0.636739353,0.732239745,0.540205238,0.30738471,0.621768849,0.707928263,0.579934179,0.419580492,0.36711602,0.546847582,0.439864864,0.727252294,0.496724367
919,0.425256153,0.627888093,0.616541076,0.655688557,0.561316882,0.498518673,0.602025713,0.644161893,0.503502629,0.53293669,0.529745103,0.470730242,0.544510096,0.47226198,0.571688764,0.58991262,0.604646909,0.419027911,0.627495944,0.488465904,0.44957104,0.565931614,0.590651791,0.388236563
920,0.425256153,0.627888093,0.616541076,0.655688557,0.561316882,0.498518673,0.602025713,0.644161893,0.503502629,0.53293669,0.529745103,0.470730242,0.544510096,0.47226198,0.571688764,0.58991262,0.604646909,0.419027911,0.627495944,0.488465904,0.44957104,0.565931614,0.590651791,0.388236563
921,0.406771229,0.519284149,0.292502564,0.482912335,0.735577466,0.503999839,0.365563043,0.481423799,0.62033138,0.56170689,0.608209546,0.659099042,0.56876484,0.622874905,0.376950745,0.417572759,0.443073396,0.371112342,0.349359112,0.405418739,0.516245109,0.386197666,0.454457009,0.608232404
922,0.568161102,0.609780791,0.381781228,0.580364156,0.375799539,0.626536001,0.357065176,0.560379429,0.531426769,0.36825551,0.491029017,0.640756506,0.510865148,0.528045674,0.49261575,0.614551138,0.089430349,0.483611939,0.545236102,0.603498841,0.500480058,0.426056644,0.411689817,0.446998914
923,0.543111389,0.69623598,0.497111107,0.212952963,0.735706848,0.648522632,0.600045418,0.544935975,0.497824151,0.480176627,0.377748706,0.500301286,0.434032852,0.57401586,0.572182249,0.575501384,0.556248121,0.684302555,0.870711912,0.455156497,0.67279659,0.52669409,0.568108671,0.432099195
924,0.478144276,0.666212696,0.42661252,0.627711854,0.53570494,0.515742835,0.596709098,0.58234817,0.570455307,0.575555707,0.555837506,0.50475248,0.396774972,0.443633843,0.673504034,0.597038493,0.482632952,0.48279718,0.650579507,0.505822102,0.595902213,0.722764228,0.536588154,0.726626176
925,0.549825173,0.62585148,0.43345555,0.401885399,0.392392541,0.584832378,0.570719237,0.537159257,0.534844145,0.573612327,0.602215751,0.640762934,0.409918126,0.52471426,0.577972234,0.524576554,0.556792832,0.618789033,0.488586022,0.452915127,0.578334422,0.47828766,0.545821909,0.630054074
926,0.72747589,0.355051809,0.429900113,0.409293028,0.54919678,0.46253122,0.554417481,0.534247714,0.469877834,0.674387649,0.540815521,0.608481026,0.673305615,0.605778588,0.630036582,0.431704453,0.605509554,0.601275791,0.470829861,0.453332767,0.578713002,0.47699703,0.465034244,0.4230697
927,0.748429972,0.614487679,0.431969891,0.580648368,0.445583124,0.501030953,0.362331057,0.533849164,0.683292134,0.579224781,0.621621614,0.516713599,0.565356465,0.5949873,0.635159603,0.534822044,0.715508556,0.422511717,0.498399408,0.580538342,0.464455213,0.535315418,0.437757041,0.420450325
928,0.624406558,0.705307475,0.605807452,0.540751613,0.451485812,0.521296203,0.546248931,0.570132695,0.46442458,0.29548546,0.458622433,0.542574202,0.510691717,0.562263571,0.626744273,0.427721323,0.435028619,0.612014973,0.413096183,0.422032449,0.584348241,0.591012855,0.416184395,0.587751161
929,0.47283532,0.613155037,0.686754409,0.50027637,0.471677366,0.667892655,0.756347935,0.545409655,0.495869708,0.378441346,0.695814681,0.364137745,0.542521222,0.463128911,0.498831028,0.461450621,0.484184371,0.550486026,0.36681582,0.521168211,0.549291647,0.701261439,0.69005715,0.583537481
930,0.56544531,0.414005029,0.411148073,0.518435782,0.593251863,0.406060922,0.531532391,0.723624145,0.4725337,0.603793838,0.628271257,0.501280887,0.521762407,0.641155405,0.410896198,0.630401622,0.656793476,0.451652816,0.540395736,0.700861531,0.534182287,0.657061296,0.620611794,0.358912503
931,0.499331446,0.604711655,0.464213993,0.394906058,0.59868882,0.455561866,0.48983317,0.557980653,0.580624849,0.450778585,0.513612122,0.746845097,0.533813718,0.355259281,0.436042678,0.522443052,0.547687168,0.646505803,0.634342149,0.541583774,0.628197154,0.509546468,0.473051593,0.296928155
932,0.536803666,0.309604777,0.71140483,0.63513665,0.496849846,0.727139525,0.567229326,0.589125803,0.489839386,0.63286072,0.458826236,0.35177697,0.54846019,0.464993033,0.751655935,0.447950611,0.55118142,0.433012521,0.755420654,0.599282973,0.519415399,0.473895668,0.437778759,0.52485219
933,0.632789689,0.429597381,0.598279442,0.353117641,0.435951706,0.525126035,0.388841326,0.576580706,0.368490675,0.605722625,0.609542374,0.620589231,0.543842841,0.530413511,0.260236163,0.430563717,0.717587727,0.431420741,0.746007707,0.642589606,0.430940056,0.512104026,0.62696029,0.578294557
934,0.52990624,0.566460359,0.581309431,0.512847675,0.471290611,0.675439068,0.538463751,0.581980941,0.486670271,0.421316512,0.542076614,0.710571681,0.716231805,0.523100773,0.585344114,0.363732064,0.632853487,0.42998175,0.575262424,0.541138971,0.514125473,0.516978964,0.426442249,0.584495486
935,0.371424216,0.490438335,0.551536044,0.270263905,0.280574171,0.425764858,0.629847758,0.577852435,0.597585319,0.587716723,0.544885062,0.687147041,0.429986416,0.638738977,0.515635482,0.455936088,0.687983015,0.451050189,0.732557588,0.677543255,0.603281344,0.630302402,0.759339327,0.613135317
936,0.371424216,0.490438335,0.551536044,0.270263905,0.280574171,0.425764858,0.629847758,0.577852435,0.597585319,0.587716723,0.544885062,0.687147041,0.429986416,0.638738977,0.515635482,0.455936088,0.687983015,0.451050189,0.732557588,0.677543255,0.603281344,0.630302402,0.759339327,0.613135317
937,0.428267573,0.632389642,0.248838277,0.683833489,0.196078114,0.552626989,0.435189503,0.47768525,0.562538426,0.397120342,0.445126143,0.44157833,0.518073443,0.554846997,0.576174144,0.469349994,0.634578682,0.69587737,0.617971731,0.587485674,0.578156369,0.491314698,0.554495199,0.778170439
938,0.690810562,0.733492685,0.510845508,0.577124964,0.558034786,0.638752275,0.564014953,0.638963916,0.545920646,0.485580573,0.502824909,0.494893517,0.500177064,0.558334792,0.68994285,0.62310209,0.547494051,0.587017105,0.40456271,0.406623053,0.551773612,0.41598491,0.452590492,0.505821282
939,0.690917812,0.421871105,0.339113645,0.739025722,0.459249234,0.679702889,0.439377151,0.434619107,0.467878162,0.415562786,0.491575755,0.534191459,0.669605287,0.513650891,0.149767164,0.685515658,0.459249116,0.624024651,0.523176455,0.378584216,0.613804663,0.507029811,0.386901058,0.55416623
940,0.568406159,0.491698279,0.595132728,0.541852021,0.666600888,0.490069289,0.342167785,0.304982807,0.60047128,0.429826078,0.49838451,0.631418701,0.410364481,0.665184813,0.541848068,0.592473521,0.620865466,0.597623981,0.679696271,0.454118511,0.380647723,0.373819289,0.541607607,0.545506184
941,0.605639243,0.470179721,0.613470042,0.544090869,0.566392764,0.534164391,0.358808564,0.57168014,0.418762094,0.706718499,0.617964598,0.50348254,0.494820393,0.486848934,0.607306894,0.586320276,0.711670045,0.563210118,0.569171429,0.432461364,0.462464811,0.643570226,0.452549034,0.371156862
942,0.62513633,0.530058252,0.716964394,0.441970947,0.490461913,0.575593951,0.532136876,0.356608155,0.485371035,0.475049122,0.532795812,0.408723273,0.483344495,0.565941121,0.642833757,0.531484142,0.64174444,0.774552503,0.635708215,0.579406021,0.633851052,0.612351707,0.519639465,0.625937139
943,0.611593288,0.428697691,0.368733113,0.770499786,0.591379299,0.57580285,0.580504023,0.465017665,0.595502958,0.439365559,0.510962499,0.402328211,0.595928404,0.471063501,0.55100356,0.570541373,0.603996556,0.479431773,0.581854155,0.504219278,0.497783526,0.650919186,0.753235321,0.638525989
944,0.500633181,0.516731505,0.495936658,0.679584485,0.650310453,0.594162886,0.728538583,0.493119858,0.519885415,0.673462813,0.681201033,0.50703921,0.52965254,0.530422632,0.597381063,0.498052641,0.610855623,0.555020509,0.414767798,0.658026355,0.530758041,0.474282722,0.336146307,0.579173301
945,0.506968235,0.561034593,0.391959988,0.536683678,0.460812653,0.635864044,0.606096422,0.50971642,0.447821694,0.691681445,0.590318234,0.519836551,0.704710971,0.449002406,0.205638822,0.583304097,0.410428397,0.501442954,0.648174455,0.584476303,0.636579921,0.445149514,0.521054837,0.48339636
946,0.576490093,0.464393294,0.581640858,0.393799665,0.786312554,0.648831239,0.648955779,0.452518258,0.50142107,0.532427908,0.641762155,0.588331198,0.524106627,0.5916588,0.231620306,0.471629495,0.452557179,0.636413586,0.434220408,0.434197323,0.579606545,0.605139357,0.493089792,0.552698132
947,0.505689937,0.462868116,0.549974201,0.605833713,0.662966164,0.481601288,0.276158455,0.48389088,0.519415312,0.558995837,0.614723318,0.603242848,0.587950627,0.444211495,0.599621967,0.664182225,0.599055232,0.560103254,0.500254178,0.374314286,0.559866869,0.59260832,0.423688996,0.392317939
948,0.61429764,0.503184055,0.437084781,0.312934722,0.513450779,0.584231379,0.58195508,0.612359889,0.550191905,0.449738581,0.409940904,0.533721133,0.643113415,0.579182442,0.759914927,0.472623599,0.522600779,0.441990247,0.591007874,0.412033902,0.508765988,0.515861074,0.601825801,0.573373624
949,0.521599387,0.469732759,0.477501212,0.310887323,0.369694895,0.575348558,0.549674316,0.399461574,0.616924539,0.515336394,0.511036644,0.715645229,0.514406979,0.519755532,0.547553629,0.470677984,0.613268362,0.548808467,0.616795106,0.518004638,0.445690829,0.577770162,0.698766693,0.60578004
950,0.521599387,0.469732759,0.477501212,0.310887323,0.369694895,0.575348558,0.549674316,0.399461574,0.616924539,0.515336394,0.511036644,0.715645229,0.514406979,0.519755532,0.547553629,0.470677984,0.613268362,0.548808467,0.616795106,0.518004638,0.445690829,0.577770162,0.698766693,0.60578004
951,0.508279629,0.484762938,0.480745042,0.832020424,0.474382541,0.534053659,0.707265375,0.486115655,0.472486478,0.564035899,0.668283569,0.490555296,0.558272235,0.60622661,0.554534131,0.520780292,0.625088591,0.463132874,0.286806316,0.401577043,0.419163814,0.536370029,0.528027034,0.481838474
952,0.515375686,0.690600006,0.564997461,0.492920256,0.509857989,0.514038103,0.568279769,0.61532201,0.515120038,0.66607734,0.601236813,0.475348689,0.450778459,0.463770073,0.423116062,0.374005901,0.478884632,0.402535243,0.619185172,0.509183168,0.539474646,0.530337978,0.473459155,0.668052505
953,0.541223339,0.57772238,0.647694513,0.680986837,0.452535156,0.669559308,0.694600515,0.728574627,0.62146148,0.708910237,0.475724879,0.447573972,0.640338554,0.427916235,0.474572461,0.465097874,0.537670279,0.714859577,0.52872988,0.417193339,0.524296445,0.530894241,0.611495156,0.398514943
954,0.292740551,0.5582252,0.50935299,0.323345306,0.596274549,0.561205109,0.61313201,0.572088213,0.635900278,0.577870927,0.580595026,0.69249108,0.446533054,0.478723952,0.701549347,0.593629656,0.763370572,0.544045362,0.498209156,0.457500209,0.651403652,0.509594783,0.554508215,0.482665203
955,0.479625912,0.760752864,0.475612093,0.598211749,0.458866869,0.465374549,0.210221153,0.509625235,0.526224888,0.539164767,0.466917891,0.522175977,0.664317132,0.428710841,0.715761851,0.45896671,0.62482872,0.45487248,0.588103266,0.614291587,0.62935975,0.841070406,0.663496608,0.447992537
956,0.654948155,0.400876461,0.52130136,0.546808394,0.585177968,0.6185944,0.796969506,0.557300644,0.444549658,0.641685809,0.406754291,0.482761094,0.683305628,0.542921205,0.559092955,0.655133228,0.49560358,0.692040453,0.632002561,0.668388663,0.509970352,0.779017544,0.538219984,0.54308397
957,0.616991468,0.503267964,0.674645082,0.389361468,0.635335405,0.629955786,0.711296142,0.582796799,0.732676374,0.669810844,0.556364715,0.570342946,0.772080683,0.518096996,0.441864868,0.430780188,0.645959396,0.338918714,0.487640706,0.487196107,0.649345874,0.452407457,0.487398151,0.493746916
958,0.545250175,0.611697859,0.726694715,0.352020815,0.661010323,0.559581371,0.506138931,0.528181899,0.51875388,0.395393247,0.469937668,0.4838156,0.690590702,0.662009678,0.790957159,0.579051756,0.456784705,0.560061369,0.512430807,0.752196421,0.60420461,0.577811113,0.623448709,0.495134962
959,0.602113268,0.51101324,0.475733802,0.67352866,0.360840785,0.673790508,0.445851913,0.60380767,0.493507168,0.436947146,0.517603497,0.461289289,0.441720211,0.53247392,0.452363095,0.4454913,0.639273508,0.560533913,0.517801431,0.585799376,0.522853646,0.45065805,0.561071146,0.690104706
960,0.602113268,0.51101324,0.475733802,0.67352866,0.360840785,0.673790508,0.445851913,0.60380767,0.493507168,0.436947146,0.517603497,0.461289289,0.441720211,0.53247392,0.452363095,0.4454913,0.639273508,0.560533913,0.517801431,0.585799376,0.522853646,0.45065805,0.561071146,0.690104706
961,0.602113268,0.51101324,0.475733802,0.67352866,0.360840785,0.673790508,0.445851913,0.60380767,0.493507168,0.436947146,0.517603497,0.461289289,0.441720211,0.53247392,0.452363095,0.4454913,0.639273508,0.560533913,0.517801431,0.585799376,0.522853646,0.45065805,0.561071146,0.690104706
962,0.647087162,0.470447909,0.446916711,0.556937422,0.546229275,0.66844256,0.554928866,0.550055447,0.691822368,0.566621116,0.542863323,0.464122428,0.43245455,0.498921378,0.445319222,0.330823193,0.606768621,0.586279727,0.699837111,0.460847535,0.521258999,0.748212166,0.503094777,0.621248809
